Date,Open,High,Low,Close,Adj Close,Volume,compound,neg,neu,pos
2014/3/19,70.639999,71.230003,69.379997,69.83000200000001,61.365952,3163500,0,0,0,0
2014/3/20,70.08000200000001,70.08000200000001,68.970001,69.769997,61.313217,2537600,0,0,0,0
2014/3/21,70.82,70.959999,69.93,70.059998,61.568066,4528700,0.0,0.0,1.0,0.0
2014/3/24,70.040001,70.389999,69.449997,69.769997,61.313217,2236100,0,0,0,0
2014/3/25,69.949997,70.209999,69.519997,70.07,61.576855,1658300,-0.9584,0.141,0.859,0.0
2014/3/26,70.129997,70.970001,69.970001,70.360001,61.831706999999994,2189500,0.0,0.0,1.0,0.0
2014/3/27,70.41999799999999,71.019997,70.08000200000001,70.949997,62.350184999999996,1819800,0.0,0.0,1.0,0.0
2014/3/28,70.82,71.129997,70.599998,71.089996,62.473225,1866300,-0.8834,0.117,0.85,0.033
2014/3/31,71.279999,71.519997,70.239998,70.989998,62.385338,2850500,-0.9812,0.134,0.852,0.014
2014/4/1,70.849998,71.160004,70.040001,70.400002,61.866848,2418500,0.5994,0.0,0.874,0.126
2014/4/2,70.400002,70.720001,69.889999,70.279999,61.76139499999999,1818400,-0.6597,0.116,0.823,0.061
2014/4/3,70.470001,70.57,69.660004,69.769997,61.313217,2319900,-0.9371,0.158,0.842,0.0
2014/4/4,70.0,70.720001,69.550003,69.620003,61.1814,2602500,-0.9705,0.167,0.833,0.0
2014/4/7,69.620003,69.91999799999999,69.18,69.190002,60.803516,2503800,-0.9853,0.245,0.735,0.021
2014/4/8,69.300003,70.660004,68.790001,70.480003,61.93716800000001,3601100,-0.9371,0.135,0.865,0.0
2014/4/9,70.41999799999999,70.529999,69.349998,70.300003,61.778992,2687700,0,0,0,0
2014/4/10,70.18,70.650002,69.239998,69.58000200000001,61.146255000000004,3407500,0,0,0,0
2014/4/11,69.529999,69.93,69.239998,69.41999799999999,61.005638,2285400,-0.5574,0.025,0.975,0.0
2014/4/14,69.730003,70.519997,69.400002,70.230003,61.717468000000004,1865500,0.5106,0.0,0.938,0.062
2014/4/15,70.220001,70.589996,69.769997,70.57,62.016254,2149400,0,0,0,0
2014/4/16,70.800003,71.529999,70.519997,71.529999,62.859908999999995,1799300,-0.5574,0.167,0.833,0.0
2014/4/17,71.230003,71.690002,70.639999,70.66999799999999,62.104133999999995,1831200,0.0,0.0,1.0,0.0
2014/4/21,70.879997,71.339996,70.370003,70.730003,62.156868,1235400,0.25,0.048,0.904,0.048
2014/4/22,70.82,71.050003,70.400002,70.870003,62.279892000000004,1602900,-0.5574,0.087,0.913,0.0
2014/4/23,70.790001,71.559998,70.720001,71.059998,62.446865,1732900,0.34,0.097,0.755,0.147
2014/4/24,71.110001,71.769997,70.610001,71.519997,62.851089,1489900,0.4215,0.0,0.935,0.065
2014/4/25,71.519997,72.379997,71.489998,72.33000200000001,63.562927,1689200,0.765,0.0,0.864,0.136
2014/4/28,72.33000200000001,72.839996,71.91999799999999,72.739998,63.923229000000006,1864600,0.0,0.0,1.0,0.0
2014/4/29,72.709999,72.809998,72.120003,72.459999,63.677166,2323800,-0.4767,0.1,0.9,0.0
2014/4/30,72.900002,73.75,72.18,72.540001,63.74746700000001,2745300,0.4767,0.285,0.242,0.473
2014/5/1,72.58000200000001,73.0,71.790001,72.480003,63.694748,1572100,0.4497,0.084,0.797,0.119
2014/5/2,72.129997,72.239998,70.470001,70.860001,62.271099,1906800,0.6369,0.0,0.833,0.167
2014/5/5,70.709999,71.260002,70.599998,71.160004,62.534743999999996,1621800,-0.872,0.125,0.875,0.0
2014/5/6,70.959999,71.160004,70.480003,70.639999,62.077766000000004,1895200,-0.7783,0.082,0.918,0.0
2014/5/7,71.110001,72.239998,71.010002,72.209999,63.457466000000004,1942700,0.4767,0.069,0.803,0.128
2014/5/8,72.08000200000001,72.379997,70.870003,71.08000200000001,62.464428000000005,1425300,0.0,0.0,1.0,0.0
2014/5/9,71.089996,71.290001,69.75,69.860001,61.392306999999995,1664700,0.0,0.0,1.0,0.0
2014/5/12,70.050003,70.07,69.300003,69.33000200000001,60.926556000000005,1901200,0,0,0,0
2014/5/13,69.519997,69.989998,69.290001,69.800003,61.339583999999995,2003800,-0.802,0.167,0.833,0.0
2014/5/14,69.91999799999999,70.989998,69.91999799999999,70.57,62.016254,2071200,0.0,0.0,1.0,0.0
2014/5/15,70.629997,70.760002,69.970001,70.08000200000001,61.585655,1309800,-0.5106,0.077,0.896,0.028
2014/5/16,70.059998,70.370003,69.779999,70.33000200000001,61.80534,1513000,-0.5574,0.167,0.833,0.0
2014/5/19,70.209999,70.260002,68.989998,69.040001,60.6717,2053600,-0.7906,0.174,0.826,0.0
2014/5/20,69.18,69.650002,68.699997,68.91999799999999,60.566242,1937500,0.7351,0.0,0.944,0.056
2014/5/21,69.099998,69.260002,68.720001,68.959999,60.601387,1461700,0.0772,0.0,0.939,0.061
2014/5/22,69.160004,70.129997,68.959999,69.82,61.357151,1518500,0.6597,0.055,0.777,0.168
2014/5/23,69.940002,70.0,69.32,69.32,60.917767000000005,2387600,-0.802,0.167,0.833,0.0
2014/5/27,69.720001,70.0,69.08000200000001,69.41999799999999,61.005638,2416100,-0.8957,0.164,0.836,0.0
2014/5/28,68.849998,68.980003,68.25,68.349998,60.589001,3679400,0.0,0.0,1.0,0.0
2014/5/29,68.410004,68.610001,68.18,68.519997,60.73970799999999,2983800,0.0,0.0,1.0,0.0
2014/5/30,68.589996,68.989998,68.220001,68.959999,61.129738,2524100,-0.5106,0.026,0.964,0.01
2014/6/2,69.0,69.769997,68.739998,69.599998,61.697067000000004,2051300,0.34,0.0,0.947,0.053
2014/6/3,69.519997,70.019997,69.459999,69.870003,61.93642,2551100,-0.0516,0.059,0.885,0.057
2014/6/4,69.559998,70.110001,69.41999799999999,70.050003,62.09598199999999,2026200,-0.6428,0.2,0.8,0.0
2014/6/5,69.900002,70.41999799999999,69.790001,70.230003,62.255547,2265100,0.8921,0.0,0.725,0.275
2014/6/6,70.400002,70.599998,69.730003,69.849998,61.918686,1619800,-0.2263,0.024,0.958,0.018
2014/6/9,69.690002,69.769997,68.849998,69.010002,61.174068000000005,1799600,-0.802,0.167,0.833,0.0
2014/6/10,68.639999,69.059998,68.43,68.629997,60.83720400000001,1887200,0.0,0.0,1.0,0.0
2014/6/11,68.440002,68.66999799999999,67.68,67.709999,60.021671,2006600,0.8176,0.0,0.915,0.085
2014/6/12,67.599998,68.269997,67.059998,68.029999,60.30534399999999,1926600,0.1779,0.204,0.544,0.252
2014/6/13,68.0,68.599998,67.610001,68.440002,60.668789000000004,2691700,0.1027,0.0,0.967,0.033
2014/6/16,68.360001,69.33000200000001,68.239998,68.5,60.72197,2580400,0.0,0.0,1.0,0.0
2014/6/17,68.370003,68.650002,68.110001,68.480003,60.704257999999996,2579800,0,0,0,0
2014/6/18,68.470001,69.970001,68.370003,69.949997,62.007335999999995,2948400,0.6124,0.0,0.815,0.185
2014/6/19,70.16999799999999,71.290001,70.089996,71.0,62.938109999999995,3955600,-0.5574,0.167,0.833,0.0
2014/6/20,70.970001,71.410004,70.309998,70.379997,62.388504000000005,3937400,-0.0516,0.107,0.893,0.0
2014/6/23,70.629997,70.879997,69.720001,70.040001,62.087112,2187200,-0.802,0.167,0.833,0.0
2014/6/24,69.940002,70.589996,69.91999799999999,70.339996,62.353039,1802200,0.0,0.0,1.0,0.0
2014/6/25,70.0,70.129997,69.5,69.760002,61.838905000000004,4956800,-0.3612,0.104,0.836,0.061
2014/6/26,70.099998,71.16999799999999,69.900002,71.129997,63.053337,6884200,0.0701,0.078,0.841,0.081
2014/6/27,70.910004,71.110001,70.459999,70.82,62.778553,3406100,0.5267,0.0,0.833,0.167
2014/6/30,70.739998,71.699997,70.519997,71.519997,63.399055000000004,3228900,0.128,0.07,0.851,0.079
2014/7/1,71.529999,71.620003,70.639999,71.160004,63.079937,3214200,0.0,0.0,1.0,0.0
2014/7/2,70.989998,71.0,69.269997,69.639999,61.732535999999996,3615900,0.9179,0.0,0.797,0.203
2014/7/3,69.260002,69.260002,68.029999,68.660004,60.863808,2603900,-0.296,0.104,0.896,0.0
2014/7/7,68.5,69.300003,68.379997,68.860001,61.041095999999996,2767500,0.4215,0.0,0.933,0.067
2014/7/8,68.739998,69.209999,68.68,69.150002,61.298161,2702100,0.0,0.0,1.0,0.0
2014/7/9,69.25,69.379997,68.699997,69.199997,61.342484,1726900,-0.2732,0.048,0.952,0.0
2014/7/10,69.110001,70.0,69.0,69.980003,62.033924,2191100,0.0,0.0,1.0,0.0
2014/7/11,69.800003,69.980003,69.41999799999999,69.5,61.60844399999999,1257700,0.0,0.0,1.0,0.0
2014/7/14,69.720001,69.75,68.879997,68.900002,61.07655,1605000,0.875,0.0,0.855,0.145
2014/7/15,68.849998,69.599998,68.809998,69.519997,61.626148,2406500,-0.5574,0.087,0.913,0.0
2014/7/16,69.75,69.83000200000001,69.050003,69.769997,61.847775,1303200,0,0,0,0
2014/7/17,69.68,69.879997,69.129997,69.139999,61.289303000000004,2012900,0.6908,0.018,0.896,0.087
2014/7/18,69.440002,70.300003,68.970001,70.160004,62.193484999999995,1852000,0.0,0.0,1.0,0.0
2014/7/21,69.760002,70.33000200000001,69.730003,70.019997,62.06936999999999,1564600,0.0,0.0,1.0,0.0
2014/7/22,70.339996,70.349998,69.839996,69.940002,61.998474,1690700,0.0,0.0,1.0,0.0
2014/7/23,69.849998,70.290001,69.68,70.209999,62.237797,1314000,0.4588,0.045,0.868,0.087
2014/7/24,69.779999,70.599998,69.779999,70.339996,62.353039,1203200,0.5267,0.0,0.951,0.049
2014/7/25,70.68,70.68,69.760002,69.860001,61.927551,1101900,0,0,0,0
2014/7/28,69.75,71.059998,69.75,70.879997,62.831738,1806400,0,0,0,0
2014/7/29,70.66999799999999,70.980003,69.93,69.93,61.98959,2231100,0.5859,0.0,0.87,0.13
2014/7/30,70.0,70.660004,68.400002,68.970001,61.138611,2588900,-0.296,0.056,0.944,0.0
2014/7/31,68.629997,68.849998,67.58000200000001,67.639999,59.959618000000006,3266900,-0.5719,0.381,0.619,0.0
2014/8/1,67.33000200000001,68.410004,67.220001,67.589996,59.915287,2601800,0.9403,0.043,0.626,0.331
2014/8/4,67.480003,67.589996,65.849998,67.029999,59.41889200000001,3911100,-0.0772,0.023,0.961,0.016
2014/8/5,66.959999,67.089996,65.739998,66.010002,58.514720999999994,3036100,0.0,0.0,1.0,0.0
2014/8/6,65.620003,65.699997,64.709999,64.910004,57.539618999999995,5188600,0,0,0,0
2014/8/7,65.16999799999999,65.940002,65.16999799999999,65.760002,58.293102000000005,2863700,0.0,0.0,1.0,0.0
2014/8/8,66.209999,67.900002,66.209999,67.849998,60.145779000000005,3872800,-0.8402,0.06,0.94,0.0
2014/8/11,67.82,68.089996,67.300003,67.550003,59.879833,2103600,-0.9274,0.13,0.87,0.0
2014/8/12,67.379997,67.82,67.279999,67.489998,59.826653,1372800,0.0,0.0,1.0,0.0
2014/8/13,67.58000200000001,68.050003,67.360001,67.769997,60.074856000000004,1321500,-0.9081,0.05,0.95,0.0
2014/8/14,67.83000200000001,68.349998,67.739998,68.290001,60.535819999999994,1194800,-0.7269,0.071,0.908,0.021
2014/8/15,68.57,69.349998,68.480003,68.900002,61.07655,2190900,-0.9118,0.058,0.942,0.0
2014/8/18,68.970001,69.25,68.559998,68.68,60.881523,1375600,-0.8176,0.098,0.902,0.0
2014/8/19,68.68,69.610001,68.589996,69.589996,61.68821,1780800,-0.6808,0.095,0.905,0.0
2014/8/20,69.550003,69.709999,69.160004,69.650002,61.74139399999999,1221800,-0.9081,0.065,0.935,0.0
2014/8/21,69.639999,70.150002,69.57,69.690002,61.776852000000005,1606900,0.0,0.0,1.0,0.0
2014/8/22,69.809998,69.940002,68.989998,69.510002,61.617290000000004,1617300,-0.1027,0.011,0.989,0.0
2014/8/25,69.779999,70.25,69.589996,70.089996,62.131416,1574200,-0.296,0.024,0.976,0.0
2014/8/26,70.150002,70.379997,69.410004,69.43,61.546379,1483300,-0.296,0.014,0.986,0.0
2014/8/27,69.0,69.529999,68.93,69.480003,62.127598,1850600,-0.296,0.029,0.971,0.0
2014/8/28,69.230003,69.860001,69.059998,69.849998,62.458443,1696000,0.0,0.0,1.0,0.0
2014/8/29,69.730003,70.260002,69.58000200000001,70.220001,62.789283999999995,1606400,-0.0258,0.025,0.95,0.024
2014/9/2,70.33000200000001,70.949997,69.08000200000001,69.470001,62.11866,2619800,-0.7783,0.088,0.912,0.0
2014/9/3,69.519997,70.0,69.440002,69.660004,62.288551,1671500,0.0,0.0,1.0,0.0
2014/9/4,69.699997,70.449997,69.5,70.269997,62.833992,2593400,0,0,0,0
2014/9/5,70.389999,71.300003,70.33000200000001,71.290001,63.746056,2017300,0.5994,0.075,0.588,0.337
2014/9/8,71.199997,71.33000200000001,70.480003,70.849998,63.3526,2695700,-0.802,0.114,0.886,0.0
2014/9/9,70.629997,70.779999,69.839996,69.870003,62.476326,2497800,-0.5267,0.055,0.945,0.0
2014/9/10,69.769997,69.959999,69.33000200000001,69.529999,62.172302,1497700,-0.5574,0.167,0.833,0.0
2014/9/11,69.529999,70.050003,69.209999,69.91999799999999,62.521018999999995,1605800,0.0,0.0,1.0,0.0
2014/9/12,69.57,69.57,68.279999,68.58000200000001,61.322834,1942000,0.0,0.0,1.0,0.0
2014/9/15,68.739998,69.040001,68.339996,68.660004,61.394379,1272500,0.0,0.0,1.0,0.0
2014/9/16,68.550003,69.639999,68.510002,69.339996,62.002407,1719200,0.0,0.0,1.0,0.0
2014/9/17,69.730003,69.779999,68.66999799999999,69.050003,61.743095,2307100,-0.296,0.037,0.963,0.0
2014/9/18,69.059998,69.309998,68.190002,68.519997,61.269172999999995,1756000,-0.6486,0.084,0.916,0.0
2014/9/19,68.379997,69.07,68.379997,68.91999799999999,61.62684599999999,3030300,-0.296,0.017,0.983,0.0
2014/9/22,68.91999799999999,68.989998,68.08000200000001,68.300003,61.072464000000004,1709700,-0.296,0.042,0.958,0.0
2014/9/23,68.300003,68.449997,67.91999799999999,68.300003,61.072464000000004,3644500,0,0,0,0
2014/9/24,68.400002,68.43,67.959999,68.110001,60.902573,1690200,0,0,0,0
2014/9/25,68.0,68.5,67.610001,67.629997,60.473366000000006,1743800,0,0,0,0
2014/9/26,67.989998,68.33000200000001,67.290001,68.029999,60.831036,1661100,0,0,0,0
2014/9/29,67.800003,68.58000200000001,67.589996,68.480003,61.23342099999999,1660400,0.0,0.0,1.0,0.0
2014/9/30,68.849998,70.160004,68.839996,69.089996,61.778866,2832700,0.0,0.0,1.0,0.0
2014/10/1,69.41999799999999,69.93,69.059998,69.260002,61.930882,2192300,0.0,0.0,1.0,0.0
2014/10/2,69.25,69.75,69.019997,69.32,61.984512,1679200,-0.296,0.033,0.967,0.0
2014/10/3,69.489998,70.150002,69.019997,70.040001,62.628330000000005,2125600,0.0,0.0,1.0,0.0
2014/10/6,70.029999,70.440002,69.75,70.07,62.655151000000004,1846800,0.0,0.0,1.0,0.0
2014/10/7,69.720001,70.66999799999999,69.699997,70.190002,62.76246999999999,2797800,0.1901,0.0,0.896,0.104
2014/10/8,70.199997,72.199997,70.040001,72.120003,64.488235,4582800,-0.8074,0.252,0.646,0.102
2014/10/9,72.120003,72.239998,70.389999,70.43,62.97705799999999,2729100,-0.9274,0.464,0.536,0.0
2014/10/10,70.779999,71.629997,70.589996,70.620003,63.146965,2966300,0.0,0.0,1.0,0.0
2014/10/13,70.790001,71.360001,69.970001,69.989998,62.583626,3822200,0.7845,0.0,0.907,0.093
2014/10/14,70.269997,70.349998,67.959999,68.18,60.96514499999999,8512600,-0.296,0.013,0.987,0.0
2014/10/15,67.730003,68.019997,65.529999,66.33000200000001,59.310925,8471800,-0.9571,0.103,0.859,0.037
2014/10/16,65.550003,68.389999,65.550003,67.980003,60.786327,4927200,-0.9217,0.083,0.905,0.011
2014/10/17,68.239998,68.910004,67.510002,68.730003,61.456959,3108000,0.0,0.0,1.0,0.0
2014/10/20,68.82,69.57,68.629997,69.470001,62.11866,2033000,0,0,0,0
2014/10/21,69.57,70.129997,69.150002,70.010002,62.601498,1810300,0.0,0.0,1.0,0.0
2014/10/22,69.849998,70.769997,69.83000200000001,70.029999,62.619392000000005,2647600,0.0,0.0,1.0,0.0
2014/10/23,70.559998,70.75,69.889999,70.099998,62.681976,1818900,0.3612,0.0,0.909,0.091
2014/10/24,70.220001,70.989998,70.019997,70.720001,63.23638199999999,1751100,-0.296,0.136,0.864,0.0
2014/10/27,70.709999,70.940002,70.239998,70.360001,62.914478,1679700,-0.9001,0.061,0.939,0.0
2014/10/28,70.519997,70.709999,69.720001,70.709999,63.227428,2520600,0.9052,0.017,0.874,0.109
2014/10/29,70.66999799999999,71.0,69.529999,70.16999799999999,62.744579,2347400,0.0,0.0,1.0,0.0
2014/10/30,70.449997,71.66999799999999,69.68,71.58000200000001,64.005379,3766900,0.0,0.0,1.0,0.0
2014/10/31,70.040001,71.790001,70.040001,71.300003,63.754996999999996,4292900,0.2263,0.056,0.871,0.072
2014/11/3,71.529999,72.940002,71.470001,72.559998,64.881668,3224200,-0.296,0.109,0.891,0.0
2014/11/4,72.610001,72.82,71.41999799999999,71.82,64.219978,1964500,0.4767,0.0,0.849,0.151
2014/11/5,72.099998,74.589996,71.910004,74.18,66.33023100000001,4824700,0.0,0.0,1.0,0.0
2014/11/6,74.18,74.239998,72.559998,73.08000200000001,65.346649,3884700,-0.1027,0.016,0.984,0.0
2014/11/7,73.41999799999999,73.91999799999999,73.18,73.889999,66.070923,2038500,0.0,0.0,1.0,0.0
2014/11/10,73.889999,74.489998,73.410004,74.360001,66.491188,2097400,0,0,0,0
2014/11/11,74.16999799999999,74.389999,73.57,73.910004,66.088806,2472200,0,0,0,0
2014/11/12,72.349998,73.309998,72.050003,72.709999,65.015793,2838000,0,0,0,0
2014/11/13,72.779999,73.129997,72.07,72.260002,64.613411,2599300,0,0,0,0
2014/11/14,72.010002,72.099998,71.389999,71.57,63.996437,2888400,0.4404,0.0,0.888,0.112
2014/11/17,71.43,72.32,71.339996,72.160004,64.524002,1652500,0,0,0,0
2014/11/18,72.08000200000001,72.610001,71.809998,72.199997,64.559761,1677100,0,0,0,0
2014/11/19,72.029999,72.660004,71.849998,72.459999,64.792244,1578000,0,0,0,0
2014/11/20,72.019997,72.709999,71.860001,72.66999799999999,64.980026,1786800,0,0,0,0
2014/11/21,73.239998,73.690002,72.629997,73.25,65.49865,2576100,0,0,0,0
2014/11/24,73.25,73.730003,72.91999799999999,73.050003,65.319824,2431000,0.34,0.0,0.962,0.038
2014/11/25,72.449997,72.82,71.980003,72.629997,65.482101,2652800,0.0,0.0,1.0,0.0
2014/11/26,72.779999,72.989998,72.139999,72.529999,65.391937,1591000,-0.4215,0.025,0.962,0.013
2014/11/28,72.449997,73.300003,72.41999799999999,72.550003,65.409966,1268500,0.4939,0.0,0.922,0.078
2014/12/1,72.160004,72.949997,71.900002,72.279999,65.166534,2643200,0.0,0.0,1.0,0.0
2014/12/2,72.269997,73.199997,71.900002,72.839996,65.671417,2286000,0.7717,0.0,0.729,0.271
2014/12/3,72.82,73.07,72.220001,72.58000200000001,65.437027,1496500,-0.6486,0.103,0.897,0.0
2014/12/4,72.589996,73.050003,72.16999799999999,72.739998,65.58126800000001,1733000,0.0,0.0,1.0,0.0
2014/12/5,72.029999,72.66999799999999,71.860001,72.150002,65.049347,1571500,-0.1027,0.219,0.781,0.0
2014/12/8,72.309998,73.010002,72.0,72.349998,65.229652,1654000,0.0,0.0,1.0,0.0
2014/12/9,72.25,72.800003,72.110001,72.510002,65.373901,2094800,0.4588,0.0,0.891,0.109
2014/12/10,73.529999,74.470001,71.809998,71.879997,64.805901,8403400,-0.296,0.014,0.986,0.0
2014/12/11,72.57,73.949997,72.32,73.370003,66.149277,3741000,-0.25,0.043,0.957,0.0
2014/12/12,73.230003,73.879997,72.690002,72.720001,65.563248,3800000,0,0,0,0
2014/12/15,73.059998,73.059998,71.43,71.980003,64.89608,2352100,0.0,0.0,1.0,0.0
2014/12/16,72.010002,73.309998,71.339996,71.790001,64.72476999999999,2124900,-0.1027,0.076,0.924,0.0
2014/12/17,72.360001,74.089996,72.18,73.970001,66.690224,2643800,-0.296,0.18,0.82,0.0
2014/12/18,74.239998,75.339996,73.779999,75.33000200000001,67.916382,2756200,0.6249,0.0,0.709,0.291
2014/12/19,75.300003,75.949997,74.440002,75.400002,67.979477,4360700,0.0,0.0,1.0,0.0
2014/12/22,76.029999,76.970001,75.779999,76.510002,68.98024699999999,2747400,-0.5267,0.081,0.919,0.0
2014/12/23,76.83000200000001,77.510002,76.199997,76.900002,69.331856,1923200,0.0,0.0,1.0,0.0
2014/12/24,76.800003,78.660004,76.709999,78.379997,70.666199,1414700,0.4588,0.045,0.868,0.087
2014/12/26,78.480003,79.849998,78.25,79.279999,71.477638,3526600,0.3182,0.044,0.872,0.084
2014/12/29,79.239998,80.889999,79.239998,80.230003,72.334137,2761400,0.0,0.0,1.0,0.0
2014/12/30,79.949997,80.129997,78.029999,78.300003,70.594086,1990200,0.0,0.0,1.0,0.0
2014/12/31,78.370003,78.510002,76.800003,76.900002,69.331856,2080800,0.34,0.0,0.941,0.059
2015/1/2,77.260002,77.599998,76.529999,77.489998,69.8638,2210200,0.0,0.0,1.0,0.0
2015/1/5,77.279999,77.599998,76.300003,76.550003,69.016312,2779200,-0.34,0.03,0.97,0.0
2015/1/6,76.790001,77.940002,76.029999,76.160004,68.66469599999999,3290000,-0.296,0.026,0.974,0.0
2015/1/7,76.370003,77.010002,75.720001,76.470001,68.944183,2908100,-0.5267,0.061,0.939,0.0
2015/1/8,77.059998,77.739998,76.879997,77.370003,69.755615,2164100,0.0,0.0,1.0,0.0
2015/1/9,77.550003,77.68,76.209999,76.5,68.971237,1815100,0.3612,0.0,0.977,0.023
2015/1/12,76.760002,76.900002,75.730003,76.5,68.971237,2177300,0.0,0.0,1.0,0.0
2015/1/13,77.230003,77.720001,75.870003,76.440002,68.917137,2347000,0.0,0.0,1.0,0.0
