Date,Open,High,Low,Close,Adj Close,Volume,compound,neg,neu,pos
2014/2/4,47.0,47.5,46.68,46.779999,45.721954,31286900,0,0,0,0
2014/2/5,46.759997999999996,47.369999,46.310001,47.060001,45.995628,32535500,0.7964,0.0,0.809,0.191
2014/2/6,47.400002,48.27,47.27,48.25,47.15871,33905600,0.3818,0.0,0.898,0.102
2014/2/7,49.09,49.389998999999996,48.52,49.34,48.224059999999994,37875700,-0.2382,0.158,0.713,0.129
2014/2/10,49.549999,49.73,48.830002,49.32,48.204506,19630100,0.875,0.101,0.621,0.278
2014/2/11,49.240002000000004,49.860001000000004,48.959998999999996,49.66,48.536823,22982800,0.4588,0.0,0.862,0.138
2014/2/12,49.779999,50.150002,49.650002,49.959998999999996,48.830036,23626300,0.5574,0.0,0.874,0.126
2014/2/13,49.07,49.93,49.049999,49.860001000000004,48.732292,20639800,0.4939,0.0,0.856,0.144
2014/2/14,49.57,49.82,49.41,49.52,48.399986,18780600,0.7269,0.0,0.797,0.203
2014/2/18,49.540001000000004,49.91,49.360001000000004,49.380001,48.263157,16217800,0.0,0.0,1.0,0.0
2014/2/19,49.009997999999996,49.310001,48.189999,48.189999,47.100063,30294400,0.0,0.0,1.0,0.0
2014/2/20,48.48,48.540001000000004,47.889998999999996,48.130001,47.04142,25234100,0.0,0.0,1.0,0.0
2014/2/21,48.220001,48.5,48.099998,48.259997999999996,47.168479999999995,26881700,-0.4404,0.073,0.888,0.039
2014/2/24,48.330002,49.48,48.310001,48.98,47.872196,23874000,0.6249,0.0,0.836,0.164
2014/2/25,48.939999,49.060001,48.299999,48.400002,47.305321,20495500,-0.3412,0.044,0.956,0.0
2014/2/26,48.43,48.610001000000004,47.68,48.32,47.227131,28822100,0.0,0.0,1.0,0.0
2014/2/27,48.09,48.689999,47.959998999999996,48.689999,47.588757,18598300,-0.0258,0.037,0.927,0.036
2014/2/28,48.27,49.290001000000004,48.110001000000004,48.630001,47.530113,31732000,-0.9618,0.202,0.748,0.05
2014/3/3,47.799999,48.25,47.549999,47.610001000000004,46.533195,28678000,-0.5859,0.019,0.981,0.0
2014/3/4,48.330002,48.959998999999996,48.139998999999996,48.830002,47.725590000000004,23940500,0.4019,0.0,0.722,0.278
2014/3/5,49.040001000000004,49.919998,48.959998999999996,49.419998,48.30225,23620700,0.34,0.0,0.625,0.375
2014/3/6,49.900002,50.189999,49.68,49.709998999999996,48.585693,26967000,-0.128,0.043,0.908,0.049
2014/3/7,50.209998999999996,50.41,49.369999,49.619999,48.497719000000004,25775500,0.8074,0.082,0.768,0.149
2014/3/10,49.16,49.610001000000004,49.080002,49.57,48.448856,15397100,0,0,0,0
2014/3/11,49.779999,49.82,48.400002,48.43,47.334648,33244300,0.1027,0.077,0.84,0.083
2014/3/12,48.119999,48.139998999999996,47.759997999999996,47.98,46.89481,25822400,-0.1779,0.083,0.861,0.056
2014/3/13,48.169998,48.299999,47.07,47.330002,46.259518,38925400,0.1779,0.072,0.83,0.098
2014/3/14,47.369999,47.82,46.790001000000004,46.880001,45.819697999999995,26135900,0.3818,0.025,0.924,0.051
2014/3/17,47.470001,47.799999,47.310001,47.73,46.650467,18928200,-0.6124,0.109,0.891,0.0
2014/3/18,47.75,48.139998999999996,47.5,48.139998999999996,47.051193,19517200,0.25,0.094,0.775,0.131
2014/3/19,48.220001,49.52,48.02,48.939999,47.833103,30308800,0.5859,0.068,0.772,0.16
2014/3/20,49.290001000000004,50.459998999999996,49.009997999999996,50.220001,49.084148,33885600,-0.926,0.15,0.834,0.016
2014/3/21,51.0,51.0,49.860001000000004,50.080002,48.947319,38388600,-0.7501,0.102,0.873,0.025
2014/3/24,50.200001,50.650002,49.779999,50.049999,48.918003000000006,21170300,0.8126,0.0,0.778,0.222
2014/3/25,50.209998999999996,50.560001,50.049999,50.299999,49.162341999999995,17484200,0.0,0.0,1.0,0.0
2014/3/26,50.529999,50.580002,49.68,50.16,49.025513000000004,36784700,0.6808,0.078,0.803,0.12
2014/3/27,47.43,48.200001,47.110001000000004,47.450001,46.376804,112601000,0.6597,0.073,0.825,0.103
2014/3/28,47.720001,47.75,47.029999,47.25,46.181339,39796000,-0.464,0.108,0.804,0.087
2014/3/31,47.529999,47.900002,47.470001,47.599998,46.523403,25651000,0,0,0,0
2014/4/1,47.720001,48.25,47.650002,47.799999,46.718884,26810400,-0.6347,0.123,0.877,0.0
2014/4/2,48.150002,48.360001000000004,47.73,48.240002000000004,47.148945,22354300,-0.4767,0.181,0.819,0.0
2014/4/3,47.939999,48.0,47.369999,47.68,46.601603999999995,29237100,-0.9042,0.271,0.683,0.046
2014/4/4,47.73,47.790001000000004,46.849998,47.110001000000004,46.044498,33010000,0.0,0.049,0.903,0.049
2014/4/7,47.119999,47.169998,46.290001000000004,46.549999,45.497162,30145300,0.765,0.06,0.801,0.139
2014/4/8,46.529999,46.849998,46.119999,46.599998,45.546028,26874900,-0.1531,0.048,0.952,0.0
2014/4/9,46.779999,47.189999,46.32,47.16,46.093369,22373200,0.8176,0.0,0.85,0.15
2014/4/10,47.240002000000004,47.27,46.119999,46.23,45.184395,27170000,-0.7906,0.122,0.854,0.024
2014/4/11,45.700001,46.419998,45.18,45.68,44.646839,31063200,-0.128,0.028,0.972,0.0
2014/4/14,47.400002,47.799999,46.98,47.669998,46.591824,51962300,0.8181,0.076,0.816,0.108
2014/4/15,47.959998999999996,48.459998999999996,47.639998999999996,48.310001,47.217354,36511600,-0.0772,0.061,0.896,0.043
2014/4/16,48.560001,48.619999,47.580002,48.18,47.090298,24654500,0.3818,0.0,0.968,0.032
2014/4/17,48.189999,48.439999,47.990002000000004,48.220001,47.129391,21360900,-0.631,0.153,0.77,0.077
2014/4/21,48.18,48.220001,47.77,47.84,46.757988,17044500,0.6597,0.047,0.813,0.14
2014/4/22,47.900002,48.549999,47.849998,48.02,46.933921999999995,18584800,0.5616,0.073,0.801,0.126
2014/4/23,48.0,48.5,47.91,48.400002,47.305321,13497900,0.0258,0.0,0.927,0.073
2014/4/24,48.450001,48.580002,48.009997999999996,48.330002,47.2369,14699100,0.9081,0.036,0.663,0.301
2014/4/25,48.119999,48.419998,47.68,47.75,46.670017,18117600,0.0,0.0,1.0,0.0
2014/4/28,47.639998999999996,47.970001,47.049999,47.299999,46.230198,25780300,0.7964,0.0,0.755,0.245
2014/4/29,47.599998,48.200001,47.400002,48.16,47.070744,16942400,0.8126,0.096,0.577,0.327
2014/4/30,48.130001,48.330002,47.84,47.91,46.826392999999996,17077200,0.5859,0.042,0.824,0.134
2014/5/1,47.810001,48.139998999999996,47.59,47.759997999999996,46.689537,10931500,0.0,0.0,1.0,0.0
2014/5/2,47.830002,48.209998999999996,47.490002000000004,47.73,46.660213,15358500,-0.7469,0.14,0.826,0.034
2014/5/5,47.200001,47.310001,46.799999,47.18,46.122536,16845800,0.0,0.0,1.0,0.0
2014/5/6,47.009997999999996,47.049999,46.330002,46.360001000000004,45.320919,21786700,0.0,0.0,1.0,0.0
2014/5/7,46.540001000000004,46.830002,46.32,46.700001,45.653301,17502000,0.6124,0.044,0.831,0.125
2014/5/8,46.700001,47.490002000000004,46.700001,47.139998999999996,46.083439,16065700,-0.34,0.179,0.821,0.0
2014/5/9,47.040001000000004,47.23,46.709998999999996,46.990002000000004,45.936797999999996,15185800,0.4019,0.065,0.822,0.113
2014/5/12,47.220001,47.400002,47.040001000000004,47.27,46.210526,13305600,0.0,0.0,1.0,0.0
2014/5/13,47.349998,47.490002000000004,47.23,47.419998,46.357162,12615200,0.0,0.0,1.0,0.0
2014/5/14,47.5,47.509997999999996,46.98,47.119999,46.063881,12405600,-0.9136,0.16,0.788,0.052
2014/5/15,46.849998,46.939999,46.150002,46.52,45.477333,21174400,0.2732,0.032,0.891,0.077
2014/5/16,46.439999,46.68,46.169998,46.439999,45.399124,17186900,-0.4019,0.115,0.808,0.076
2014/5/19,46.099998,46.790001000000004,46.080002,46.77,45.721725,13621000,-0.0258,0.111,0.803,0.087
2014/5/20,46.619999,46.950001,46.380001,46.549999,45.506664,11789800,0.3612,0.0,0.955,0.045
2014/5/21,46.830002,47.09,46.689999,46.849998,45.799927000000004,12822600,-0.4404,0.143,0.765,0.092
2014/5/22,46.779999,47.150002,46.77,47.139998999999996,46.083439,12711900,-0.7311,0.11,0.86,0.03
2014/5/23,47.23,47.400002,47.09,47.290001000000004,46.230076000000004,9571800,0.0,0.0,1.0,0.0
2014/5/27,47.619999,48.349998,47.41,47.57,46.503792,24503800,0.624,0.026,0.883,0.091
2014/5/28,47.48,47.889998999999996,47.310001,47.32,46.259403000000006,14178100,0.0,0.0,1.0,0.0
2014/5/29,47.349998,47.5,47.209998999999996,47.279999,46.220290999999996,15552800,0.128,0.071,0.852,0.077
2014/5/30,47.189999,47.599998,47.150002,47.57,46.503792,11538700,0.0,0.0,1.0,0.0
2014/6/2,47.599998,47.959998999999996,47.43,47.759997999999996,46.689537,11887400,-0.2732,0.047,0.908,0.045
2014/6/3,47.509997999999996,48.259997999999996,47.459998999999996,48.189999,47.109909,16105800,0.6697,0.069,0.795,0.136
2014/6/4,48.040001000000004,48.200001,47.82,47.880001,46.806843,13075300,0.1779,0.0,0.945,0.055
2014/6/5,48.009997999999996,48.799999,47.889998999999996,48.630001,47.540043,17048300,0.6597,0.0,0.917,0.083
2014/6/6,48.700001,49.200001,48.619999,48.93,47.833313000000004,19149500,-0.5574,0.155,0.845,0.0
2014/6/9,48.990002000000004,49.59,48.950001,49.580002,48.46875,14235700,0.25,0.039,0.894,0.067
2014/6/10,49.490002000000004,49.5,48.990002000000004,49.330002,48.224354,12769300,-0.6249,0.159,0.841,0.0
2014/6/11,49.029999,49.27,48.639998999999996,48.810001,47.716003,13944200,0,0,0,0
2014/6/12,48.619999,48.709998999999996,48.099998,48.27,47.188109999999995,15670200,0.5106,0.0,0.901,0.099
2014/6/13,48.139998999999996,48.669998,47.119999,47.59,46.523342,34838700,0.6993,0.034,0.887,0.079
2014/6/16,47.470001,47.779999,47.040001000000004,47.639998999999996,46.572227000000005,12790900,0,0,0,0
2014/6/17,47.48,48.049999,47.349998,47.790001000000004,46.718864,13946300,0,0,0,0
2014/6/18,47.77,48.0,47.41,47.93,46.855728000000006,14468500,0.5574,0.0,0.85,0.15
2014/6/19,47.950001,47.970001,47.34,47.560001,46.49403,15747900,0.5478,0.045,0.778,0.176
2014/6/20,47.77,47.82,47.07,47.34,46.278946000000005,18832900,0,0,0,0
2014/6/23,47.130001,48.18,47.099998,48.060001,46.982815,18431400,0,0,0,0
2014/6/24,47.849998,48.48,47.709998999999996,47.810001,46.738422,16916400,0.7783,0.0,0.858,0.142
2014/6/25,47.669998,48.07,47.560001,47.82,46.748188,12704600,0.7003,0.0,0.918,0.082
2014/6/26,47.709998999999996,47.740002000000004,47.029999,47.23,46.171421,18875700,0.0,0.0,1.0,0.0
2014/6/27,47.220001,47.34,46.919998,47.139998999999996,46.083439,19162000,0.0,0.0,1.0,0.0
2014/6/30,47.16,47.299999,47.009997999999996,47.099998,46.044331,12290400,0.0,0.0,1.0,0.0
2014/7/1,47.419998,47.900002,47.220001,47.459998999999996,46.396267,16699800,0.0,0.0,1.0,0.0
2014/7/2,47.540001000000004,48.25,47.5,48.009997999999996,46.933945,16774600,0.0772,0.0,0.958,0.042
2014/7/3,48.380001,48.709998999999996,48.07,48.240002000000004,47.158778999999996,13643100,0.0,0.0,1.0,0.0
2014/7/7,48.049999,48.110001000000004,47.59,47.98,46.904602000000004,12052300,-0.1727,0.093,0.835,0.072
2014/7/8,47.700001,47.73,47.25,47.419998,46.357162,13808800,0.9227,0.015,0.851,0.134
2014/7/9,47.470001,47.669998,47.200001,47.380001,46.31805,14195300,0.7676,0.029,0.846,0.125
2014/7/10,46.709998999999996,47.049999,46.549999,46.900002,45.848812,18671600,0.8779,0.0,0.86,0.14
2014/7/11,46.82,47.009997999999996,46.57,47.0,45.946571,15205700,0.1531,0.085,0.823,0.092
2014/7/14,48.669998,48.830002,48.349998,48.419998,47.334751000000004,36149700,0.9745,0.06,0.784,0.155
2014/7/15,48.82,49.459998999999996,48.82,49.290001000000004,48.185249,34419100,0.4939,0.0,0.966,0.034
2014/7/16,49.490002000000004,49.869999,49.400002,49.82,48.703369,23590400,0.9468,0.0,0.876,0.124
2014/7/17,49.5,49.98,49.16,49.18,48.077713,23847600,0.7311,0.0,0.864,0.136
2014/7/18,49.490002000000004,49.810001,49.310001,49.560001,48.449196,15453900,0.34,0.0,0.924,0.076
2014/7/21,49.16,49.470001,49.07,49.349998,48.2439,10920200,0.2023,0.0,0.859,0.141
2014/7/22,49.599998,49.830002,49.380001,49.599998,48.488293,13125500,0.0,0.0,1.0,0.0
2014/7/23,49.610001000000004,50.59,49.360001000000004,50.18,49.055298,20099200,0.5106,0.0,0.895,0.105
2014/7/24,50.220001,50.470001,49.959998999999996,50.09,48.967316,13282600,0.6369,0.0,0.911,0.089
2014/7/25,49.990002000000004,50.200001,49.939999,50.029999,48.908660999999995,10082900,0.0,0.0,1.0,0.0
2014/7/28,49.950001,50.080002,49.540001000000004,49.700001,48.586059999999996,12070400,0.0,0.0,1.0,0.0
2014/7/29,49.73,49.869999,49.419998,49.419998,48.312328,13165800,0.0,0.0,1.0,0.0
2014/7/30,49.669998,50.27,49.630001,50.0,48.879337,15327600,0.7845,0.0,0.866,0.134
2014/7/31,49.560001,49.919998,48.91,48.91,47.823326,23550900,0.0,0.0,1.0,0.0
2014/8/1,48.59,49.029999,47.900002,48.099998,47.031315,21822700,0.5423,0.0,0.892,0.108
2014/8/4,48.450001,48.5,48.060001,48.34,47.265995000000004,14277000,0.4404,0.0,0.879,0.121
2014/8/5,48.259997999999996,48.490002000000004,47.650002,47.889998999999996,46.825989,15912700,0.3818,0.0,0.925,0.075
2014/8/6,47.75,48.529999,47.75,48.139998999999996,47.070438,13038300,0,0,0,0
2014/8/7,48.5,48.630001,47.889998999999996,48.060001,46.992214000000004,12377000,0,0,0,0
2014/8/8,48.060001,48.5,47.779999,48.450001,47.37355,12001500,0,0,0,0
2014/8/11,48.549999,48.599998,48.23,48.389998999999996,47.31488,9130300,0.0772,0.064,0.82,0.116
2014/8/12,48.209998999999996,48.68,48.049999,48.439999,47.36377,9238600,0.0,0.0,1.0,0.0
2014/8/13,48.619999,48.889998999999996,48.529999,48.75,47.666882,8602600,0.3818,0.0,0.852,0.148
2014/8/14,48.830002,49.150002,48.740002000000004,49.130001,48.038441,9693100,0.128,0.0,0.919,0.081
2014/8/15,49.290001000000004,49.48,48.32,48.720001,47.637553999999994,16215300,0.6705,0.0,0.82,0.18
2014/8/18,49.049999,49.580002,48.970001,49.509997999999996,48.409996,13199700,0,0,0,0
2014/8/19,49.529999,50.25,49.52,49.700001,48.595772,13073300,0.8658,0.0,0.457,0.543
2014/8/20,49.630001,49.919998,49.459998999999996,49.799999,48.693558,9039500,-0.8481,0.196,0.748,0.056
2014/8/21,49.970001,51.220001,49.799999,51.07,49.935340999999994,24162400,-0.34,0.138,0.862,0.0
2014/8/22,50.939999,51.669998,50.73,50.93,49.798446999999996,20002900,0,0,0,0
2014/8/25,51.279999,51.990002000000004,51.279999,51.630001,50.482898999999996,17502900,0.6369,0.0,0.826,0.174
2014/8/26,51.52,52.389998999999996,51.459998999999996,52.130001,50.971783,18384700,0,0,0,0
2014/8/27,52.119999,52.27,51.68,51.860001000000004,50.707786999999996,13398400,-0.4215,0.073,0.891,0.036
2014/8/28,51.52,51.619999,51.279999,51.389998999999996,50.248226,10255900,0.6808,0.108,0.743,0.149
2014/8/29,51.529999,51.830002,51.459998999999996,51.650002,50.502453,8981300,0.0,0.0,1.0,0.0
2014/9/2,51.779999,51.98,51.439999,51.959998999999996,50.805565,11452100,0.34,0.0,0.921,0.079
2014/9/3,52.240002000000004,52.529999,52.040001000000004,52.23,51.069557,15116800,0.4404,0.126,0.719,0.155
2014/9/4,52.25,52.880001,52.220001,52.470001,51.30423,15694900,0,0,0,0
2014/9/5,52.310001,52.490002000000004,51.720001,52.299999,51.138008,17484800,0.4939,0.0,0.826,0.174
2014/9/8,52.16,52.77,51.91,52.049999,50.893559,13557800,0.0,0.0,1.0,0.0
2014/9/9,51.639998999999996,51.779999,51.119999,51.259997999999996,50.121109000000004,14584100,0.0,0.0,1.0,0.0
2014/9/10,51.240002000000004,51.990002000000004,51.18,51.830002,50.678455,13013600,0.0,0.0,1.0,0.0
2014/9/11,51.610001000000004,52.259997999999996,51.52,52.23,51.069557,14084300,0.0,0.0,1.0,0.0
2014/9/12,52.200001,52.860001000000004,52.09,52.380001,51.216232,18329200,-0.296,0.033,0.967,0.0
2014/9/15,52.369999,52.52,51.919998,52.310001,51.147781,12805700,0.0,0.0,1.0,0.0
2014/9/16,52.119999,52.41,51.91,52.360001000000004,51.196671,13221300,0.4019,0.134,0.658,0.208
2014/9/17,52.32,53.049999,52.220001,52.389998999999996,51.226002,20379900,0.3556,0.0,0.934,0.066
2014/9/18,52.700001,53.900002,52.48,53.66,52.467785,27307100,0.0,0.0,1.0,0.0
2014/9/19,53.98,54.130001,53.259997999999996,53.48,52.291782,22153100,0.4939,0.042,0.873,0.085
2014/9/22,53.439999,53.740002000000004,52.959998999999996,53.040001000000004,51.861571999999995,16654900,0.0,0.0,1.0,0.0
2014/9/23,52.75,53.25,52.75,52.84,51.666004,14586000,0,0,0,0
2014/9/24,52.900002,53.32,52.490002000000004,53.259997999999996,52.076679,15606000,0,0,0,0
2014/9/25,53.23,53.27,51.959998999999996,51.959998999999996,50.805565,19262500,0,0,0,0
2014/9/26,51.990002000000004,52.59,51.959998999999996,52.490002000000004,51.323792,10474200,0,0,0,0
2014/9/29,51.75,52.27,51.32,52.049999,50.893559,13006900,0.0,0.0,1.0,0.0
2014/9/30,52.080002,52.490002000000004,51.630001,51.82,50.668671,21787700,0,0,0,0
2014/10/1,51.68,51.849998,50.889998999999996,51.099998,49.964664,20757500,0.4404,0.0,0.909,0.091
2014/10/2,50.939999,51.52,50.66,51.25,50.111340000000006,18393400,-0.7003,0.126,0.844,0.03
2014/10/3,51.709998999999996,52.43,51.639998999999996,52.32,51.157565999999996,17716300,0.0,0.0,1.0,0.0
2014/10/6,52.57,52.669998,52.130001,52.279999,51.118454,12675100,0.5574,0.0,0.825,0.175
2014/10/7,51.990002000000004,52.07,51.27,51.27,50.130894,16837100,0.6249,0.0,0.907,0.093
2014/10/8,51.209998999999996,52.599998,51.18,52.540001000000004,51.372673,23356300,-0.34,0.101,0.82,0.079
2014/10/9,52.48,52.48,51.009997999999996,51.139998999999996,50.00378,22423700,0.5719,0.0,0.748,0.252
2014/10/10,50.93,51.290001000000004,50.110001000000004,50.110001000000004,48.99667,27764500,0.2732,0.0,0.94,0.06
2014/10/13,50.139998999999996,50.869999,49.860001000000004,49.900002,48.791340000000005,26025900,-0.2023,0.045,0.924,0.031
2014/10/14,51.150002,51.630001,50.439999,51.470001,50.326458,41368500,0.2782,0.051,0.869,0.081
2014/10/15,50.900002,50.93,48.110001000000004,49.68,48.576214,55398300,0.6249,0.0,0.892,0.108
2014/10/16,48.98,50.209998999999996,48.740002000000004,49.75,48.644661,28295100,-0.6548,0.134,0.783,0.083
2014/10/17,50.490002000000004,50.720001,49.740002000000004,50.07,48.957553999999995,21969900,-0.1531,0.054,0.902,0.044
2014/10/20,50.029999,50.619999,49.959998999999996,50.529999,49.407333,13796700,0.0,0.0,1.0,0.0
2014/10/21,51.040001000000004,51.490002000000004,50.75,51.27,50.130894,17798300,0.0,0.0,1.0,0.0
2014/10/22,51.27,51.799999,50.68,50.700001,49.573559,16664500,0.5267,0.039,0.856,0.105
2014/10/23,51.25,51.900002,51.09,51.41,50.267776,15167500,0.0,0.0,1.0,0.0
2014/10/24,51.439999,51.869999,51.369999,51.799999,50.64912,13284400,0,0,0,0
2014/10/27,51.48,51.650002,51.169998,51.59,50.443783,12134600,-0.631,0.122,0.878,0.0
2014/10/28,51.639998999999996,52.52,51.639998999999996,52.439999,51.274895,16529200,0.5719,0.0,0.892,0.108
2014/10/29,52.48,52.75,52.09,52.650002,51.480236,16322200,0.34,0.0,0.964,0.036
2014/10/30,52.619999,53.400002,52.34,53.150002,51.978996,21027700,-0.6124,0.097,0.861,0.041
2014/10/31,53.400002,53.900002,52.990002000000004,53.529999,52.350628,27639400,-0.5859,0.487,0.513,0.0
2014/11/3,53.419998,53.75,53.02,53.470001,52.291942999999996,12123000,-0.6808,0.338,0.662,0.0
2014/11/4,53.279999,53.32,52.630001,53.189999,52.018108000000005,13618000,-0.2263,0.205,0.619,0.176
2014/11/5,53.59,54.110001000000004,53.259997999999996,54.02,52.829826000000004,18546200,0.0,0.0,1.0,0.0
2014/11/6,53.970001,54.299999,53.810001,53.990002000000004,52.800495,13621300,0,0,0,0
2014/11/7,53.860001000000004,54.009997999999996,53.540001000000004,53.75,52.565777000000004,13479200,-0.4404,0.103,0.844,0.053
2014/11/10,53.57,53.889998999999996,53.540001000000004,53.889998999999996,52.702698,11235500,0,0,0,0
2014/11/11,53.900002,54.09,53.759997999999996,53.810001,52.624462,9524300,0,0,0,0
2014/11/12,53.34,53.619999,53.07,53.419998,52.243038,10271800,0,0,0,0
2014/11/13,53.48,53.580002,52.98,53.439999,52.262611,12668400,0,0,0,0
2014/11/14,53.310001,53.599998,53.259997999999996,53.380001,52.203926,11345500,0.0,0.0,1.0,0.0
2014/11/17,53.060001,53.639998999999996,53.049999,53.57,52.389744,10191900,0,0,0,0
2014/11/18,53.560001,54.169998,53.509997999999996,53.810001,52.624462,12907700,0,0,0,0
2014/11/19,53.830002,53.830002,53.380001,53.66,52.477757,8664900,0,0,0,0
2014/11/20,53.25,53.57,53.110001000000004,53.52,52.340843,9721900,0,0,0,0
2014/11/21,54.07,54.349998,53.610001000000004,53.66,52.477757,15142200,0,0,0,0
2014/11/24,53.939999,54.490002000000004,53.759997999999996,54.400002,53.201462,13733900,0.743,0.0,0.855,0.145
2014/11/25,54.400002,54.52,54.060001,54.330002,53.133003,13212100,0.3269,0.186,0.584,0.23
2014/11/26,54.450001,54.48,54.0,54.130001,52.937412,8704200,-0.4287,0.083,0.874,0.043
2014/11/28,54.0,54.18,53.830002,53.970001,52.780933,5876800,0,0,0,0
2014/12/1,53.799999,53.91,53.049999,53.349998,52.174595000000004,13825700,0,0,0,0
2014/12/2,53.509997999999996,54.470001,53.509997999999996,54.360001000000004,53.162333999999994,15964300,0.0,0.0,1.0,0.0
2014/12/3,54.470001,55.279999,54.310001,55.209998999999996,53.993614,21221500,-0.3612,0.082,0.874,0.044
2014/12/4,54.970001,55.43,54.689999,55.18,53.964271999999994,13407400,0.2263,0.051,0.881,0.068
2014/12/5,55.52,56.490002000000004,55.459998999999996,56.080002,54.844448,21945900,0,0,0,0
2014/12/8,55.98,56.950001,55.75,56.369999,55.128048,21799300,-0.0772,0.022,0.978,0.0
2014/12/9,55.439999,56.139998999999996,54.689999,55.849998,54.61950699999999,26262900,0.742,0.06,0.796,0.144
2014/12/10,55.509997999999996,55.919998,54.349998,54.470001,53.26991700000001,22464100,0.6192,0.035,0.846,0.118
2014/12/11,54.650002,55.23,54.419998,54.509997999999996,53.309031999999995,20641300,0.7787,0.084,0.758,0.158
2014/12/12,53.98,54.349998,53.23,53.400002,52.223488,23137300,0,0,0,0
2014/12/15,54.080002,54.080002,52.52,52.790001000000004,51.626934000000006,20956200,0,0,0,0
2014/12/16,52.16,52.84,51.119999,51.169998,50.042618,34745200,0.0,0.0,1.0,0.0
2014/12/17,51.209998999999996,52.48,51.110001000000004,52.450001,51.294418,26918800,0.7351,0.0,0.563,0.437
2014/12/18,53.400002,54.099998,53.130001,54.099998,52.908069999999995,23478100,-0.7964,0.12,0.88,0.0
2014/12/19,53.990002000000004,54.48,53.75,54.009997999999996,52.820049,22986200,0.296,0.167,0.613,0.221
2014/12/22,54.040001000000004,54.27,53.52,53.959998999999996,52.771145,11742300,0.4939,0.0,0.84,0.16
2014/12/23,54.02,54.860001000000004,53.93,54.419998,53.221012,12277000,0.4404,0.038,0.872,0.09
2014/12/24,54.68,54.900002,54.32,54.540001000000004,53.338364,6237400,0.0,0.0,1.0,0.0
2014/12/26,54.630001,54.77,54.41,54.43,53.230801,6415100,0.0,0.0,1.0,0.0
2014/12/29,54.139998999999996,55.080002,54.029999,54.73,53.524181000000006,9887500,0.8405,0.028,0.827,0.146
2014/12/30,54.509997999999996,54.950001,54.25,54.84,53.631767,8188600,0.4588,0.0,0.333,0.667
2014/12/31,54.950001,55.07,54.099998,54.110001000000004,52.917839,10193000,-0.6597,0.293,0.707,0.0
2015/1/2,54.360001000000004,54.689999,53.790001000000004,54.259997999999996,53.064544999999995,11137800,0.0,0.0,1.0,0.0
2015/1/5,53.91,53.959998999999996,52.330002,52.549999,51.392216,20945400,-0.3744,0.097,0.903,0.0
2015/1/6,52.68,52.77,50.529999,50.700001,49.582977,31989300,0.2396,0.035,0.906,0.059
2015/1/7,51.509997999999996,51.549999,50.619999,51.169998,50.042618,27890800,0.0,0.0,1.0,0.0
2015/1/8,51.77,52.080002,51.5,51.939999,50.795658,17467200,0.1298,0.059,0.868,0.073
2015/1/9,52.169998,52.240002000000004,50.77,50.779999,49.661209,20180200,-0.4754,0.074,0.926,0.0
